customerID,Contract,PaymentMethod,tenure,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,Churn,churn_probability,predicted_churn,risk_tier
7602-DBTOU,Two year,Mailed check,71,No,No internet service,No internet service,19.6,No,0.0,No,Low
5345-BMKWB,Month-to-month,Mailed check,8,No,No internet service,No internet service,20.25,No,0.19,No,Low
3519-ZKXGG,Month-to-month,Electronic check,3,Fiber optic,No,No,75.85,Yes,0.82,Yes,Critical
5457-COLHT,Two year,Bank transfer (automatic),69,DSL,Yes,Yes,80.65,No,0.01,No,Low
6416-TVAIH,Month-to-month,Electronic check,1,Fiber optic,No,No,68.5,Yes,0.97,Yes,Critical
5451-YHYPW,Two year,Credit card (automatic),72,Fiber optic,Yes,Yes,115.75,No,0.0,No,Low
5108-ADXWO,Month-to-month,Electronic check,11,Fiber optic,Yes,No,73.5,Yes,0.85,Yes,Critical
7998-WNZEM,Two year,Bank transfer (automatic),71,DSL,Yes,Yes,80.6,No,0.0,No,Low
3066-RRJIO,Month-to-month,Mailed check,1,Fiber optic,No,No,69.95,Yes,0.98,Yes,Critical
4664-NJCMS,Two year,Bank transfer (automatic),33,DSL,Yes,Yes,59.55,No,0.0,No,Low
0307-BCOPK,One year,Mailed check,16,No,No internet service,No internet service,19.05,No,0.01,No,Low
7629-WFGLW,One year,Electronic check,56,Fiber optic,Yes,Yes,95.65,No,0.04,No,Low
2542-HYGIQ,Month-to-month,Credit card (automatic),1,No,No internet service,No internet service,19.95,No,0.04,No,Low
6715-OFDBP,Month-to-month,Electronic check,5,DSL,No,No,70.05,Yes,0.83,Yes,Critical
5016-LIPDW,One year,Mailed check,57,No,No internet service,No internet service,19.4,No,0.0,No,Low
6481-LXPWL,One year,Credit card (automatic),56,DSL,No,No,36.1,No,0.07,No,Low
1567-DSCIC,Month-to-month,Electronic check,8,Fiber optic,No,No,94.0,Yes,0.89,Yes,Critical
2150-UWTFY,Month-to-month,Mailed check,22,DSL,Yes,No,61.15,Yes,0.67,Yes,High
6124-ACRHJ,Month-to-month,Mailed check,1,No,No internet service,No internet service,19.75,No,0.11161904761904763,No,Low
9362-MWODR,Month-to-month,Credit card (automatic),40,DSL,Yes,Yes,64.1,No,0.05,No,Low
9975-GPKZU,Two year,Credit card (automatic),46,No,No internet service,No internet service,19.75,No,0.0,No,Low
9625-RZFUK,Two year,Mailed check,63,No,No internet service,No internet service,19.7,No,0.0,No,Low
5153-LXKDT,Two year,Electronic check,68,Fiber optic,Yes,No,110.2,No,0.04,No,Low
5161-UBZXI,Two year,Credit card (automatic),69,Fiber optic,Yes,Yes,106.35,No,0.02,No,Low
1020-JPQOW,Month-to-month,Electronic check,56,Fiber optic,No,Yes,90.55,No,0.08,No,Low
7919-ZODZZ,One year,Mailed check,10,DSL,No,No,65.9,No,0.23,No,Low
0565-JUPYD,One year,Credit card (automatic),63,Fiber optic,Yes,Yes,104.5,No,0.02,No,Low
6867-ACCZI,Two year,Mailed check,24,DSL,Yes,Yes,52.5,No,0.01,No,Low
5939-XAIXZ,Month-to-month,Mailed check,19,DSL,No,No,56.1,No,0.1,No,Low
9054-FOWNV,Month-to-month,Electronic check,22,Fiber optic,No,No,88.75,No,0.55,Yes,High
2683-BPJSO,Month-to-month,Electronic check,29,Fiber optic,Yes,No,84.45,Yes,0.74,Yes,High
2157-MXBJS,One year,Mailed check,13,DSL,No,No,75.3,Yes,0.83,Yes,Critical
8207-VVMYB,Two year,Bank transfer (automatic),70,No,No internet service,No internet service,26.0,No,0.0,No,Low
9732-EQMWY,Month-to-month,Electronic check,49,Fiber optic,No,No,99.4,No,0.15,No,Low
9360-AHGNL,One year,Mailed check,43,Fiber optic,Yes,Yes,109.55,Yes,0.65,Yes,High
1087-UDSIH,Month-to-month,Mailed check,3,No,No internet service,No internet service,19.6,Yes,0.1,No,Low
5269-NRGDP,One year,Electronic check,42,DSL,No,Yes,73.15,No,0.07,No,Low
6195-MELTI,One year,Mailed check,57,DSL,No,Yes,54.65,No,0.1,No,Low
5485-WUYWF,Month-to-month,Bank transfer (automatic),2,DSL,Yes,No,66.4,Yes,0.71,Yes,High
2121-JAFOM,Two year,Credit card (automatic),72,Fiber optic,Yes,Yes,115.55,No,0.0,No,Low
8818-DOPVL,Month-to-month,Electronic check,46,Fiber optic,No,No,104.45,No,0.29,No,Low
2632-UCGVD,Month-to-month,Credit card (automatic),66,Fiber optic,No,Yes,100.05,Yes,0.76,Yes,Critical
5445-PZWGX,One year,Electronic check,62,Fiber optic,Yes,Yes,102.0,Yes,0.07,No,Low
1227-UDMZR,Two year,Bank transfer (automatic),72,DSL,Yes,Yes,91.15,No,0.0,No,Low
5198-HQAEN,One year,Electronic check,35,Fiber optic,No,Yes,89.7,No,0.04,No,Low
9170-CCKOU,Month-to-month,Credit card (automatic),17,Fiber optic,Yes,No,90.2,Yes,0.66,Yes,High
2167-FQSTQ,Two year,Electronic check,72,DSL,Yes,Yes,92.4,No,0.0,No,Low
2819-GWENI,One year,Mailed check,28,No,No internet service,No internet service,19.9,No,0.0,No,Low
1043-YCUTE,Two year,Credit card (automatic),56,No,No internet service,No internet service,25.15,Yes,0.64,Yes,High
3814-MLAXC,Month-to-month,Credit card (automatic),31,Fiber optic,No,Yes,79.85,Yes,0.69,Yes,High
3572-UUHRS,One year,Bank transfer (automatic),45,No,No internet service,No internet service,18.85,No,0.0,No,Low
2692-PFYTJ,Month-to-month,Mailed check,1,No,No internet service,No internet service,25.75,No,0.1975,No,Low
1226-UDFZR,Month-to-month,Mailed check,2,DSL,No,No,49.6,Yes,0.78,Yes,Critical
5955-EPOAZ,Month-to-month,Mailed check,6,No,No internet service,No internet service,20.95,No,0.01,No,Low
6821-JPCDC,One year,Electronic check,48,Fiber optic,No,No,97.05,No,0.11,No,Low
8815-LMFLX,Month-to-month,Bank transfer (automatic),25,No,No internet service,No internet service,25.4,No,0.05,No,Low
9135-HSWOC,Two year,Bank transfer (automatic),64,No,No internet service,No internet service,19.7,No,0.02,No,Low
8582-KRHPJ,Month-to-month,Mailed check,50,DSL,Yes,No,35.0,No,0.14,No,Low
5811-IWXYM,One year,Bank transfer (automatic),52,Fiber optic,No,No,101.25,No,0.07,No,Low
7044-YAACC,Month-to-month,Electronic check,4,Fiber optic,No,No,70.2,No,0.15,No,Low
8189-XRIKE,Month-to-month,Electronic check,32,Fiber optic,No,No,90.95,No,0.14,No,Low
1506-YJTYT,Two year,Credit card (automatic),45,DSL,Yes,Yes,73.85,No,0.03,No,Low
4123-DVHPH,Month-to-month,Electronic check,9,Fiber optic,Yes,No,88.05,No,0.18,No,Low
6425-YQLLO,One year,Credit card (automatic),66,Fiber optic,No,Yes,105.95,Yes,0.65,Yes,High
5442-UTCVD,Month-to-month,Electronic check,3,Fiber optic,No,No,91.85,Yes,0.89,Yes,Critical
2228-BZDEE,Two year,Mailed check,54,No,No internet service,No internet service,20.1,No,0.02,No,Low
7734-DBOAI,Month-to-month,Electronic check,1,DSL,No,Yes,40.1,Yes,0.72,Yes,High
2789-CZANW,Two year,Bank transfer (automatic),64,Fiber optic,Yes,Yes,110.3,No,0.02,No,Low
2091-RFFBA,Month-to-month,Electronic check,31,Fiber optic,No,No,73.9,Yes,0.73,Yes,High
2114-MGINA,Month-to-month,Mailed check,14,Fiber optic,No,No,89.8,Yes,0.78,Yes,Critical
7596-LDUXP,One year,Credit card (automatic),12,Fiber optic,Yes,No,85.15,No,0.12,No,Low
3740-RLMVT,One year,Bank transfer (automatic),67,DSL,Yes,Yes,60.95,No,0.02,No,Low
4489-SNOJF,Month-to-month,Electronic check,35,DSL,Yes,Yes,72.25,Yes,0.15,No,Low
2192-OZITF,Two year,Mailed check,45,DSL,Yes,Yes,73.55,No,0.01,No,Low
5651-CPDND,Month-to-month,Mailed check,10,DSL,No,No,46.0,No,0.12,No,Low
2186-QZEYA,Month-to-month,Bank transfer (automatic),29,DSL,Yes,No,58.55,No,0.02,No,Low
1131-ALZWV,One year,Bank transfer (automatic),24,No,No internet service,No internet service,24.6,No,0.08,No,Low
7729-XBTWX,Two year,Mailed check,66,No,No internet service,No internet service,19.75,No,0.02,No,Low
9134-WYRVP,One year,Mailed check,51,Fiber optic,Yes,No,86.35,No,0.07,No,Low
3284-SVCRO,Two year,Mailed check,45,No,No internet service,No internet service,25.5,No,0.0,No,Low
9732-OUYRN,One year,Credit card (automatic),49,No,No internet service,No internet service,19.0,No,0.0,No,Low
0559-CKHUS,Two year,Mailed check,29,No,No internet service,No internet service,19.55,No,0.01,No,Low
2931-SVLTV,Month-to-month,Credit card (automatic),40,Fiber optic,Yes,Yes,110.1,No,0.1,No,Low
6899-PPEEA,Month-to-month,Electronic check,37,Fiber optic,No,No,96.55,Yes,0.63,Yes,High
7504-UWHNB,Month-to-month,Electronic check,25,Fiber optic,No,No,69.75,No,0.48,No,Medium
2582-FFFZR,Month-to-month,Electronic check,22,DSL,No,No,50.6,No,0.15,No,Low
8908-NMQTX,Two year,Bank transfer (automatic),72,DSL,Yes,Yes,65.6,No,0.0,No,Low
2187-LZGPL,Month-to-month,Credit card (automatic),7,DSL,No,No,40.1,Yes,0.74,Yes,High
1431-AIDJQ,Two year,Credit card (automatic),33,DSL,No,Yes,82.1,No,0.03,No,Low
6288-LBEAR,Month-to-month,Mailed check,23,Fiber optic,No,Yes,79.1,No,0.11,No,Low
4597-NUCQV,Month-to-month,Electronic check,24,Fiber optic,No,No,101.25,Yes,0.9,Yes,Critical
9019-QVLZD,Month-to-month,Electronic check,1,Fiber optic,No,No,79.55,Yes,0.95,Yes,Critical
8413-YNHNV,Two year,Mailed check,69,DSL,Yes,Yes,90.65,No,0.0,No,Low
5808-TOTXO,One year,Credit card (automatic),3,No,No internet service,No internet service,20.55,No,0.04,No,Low
4369-NYSCF,One year,Bank transfer (automatic),56,DSL,No,Yes,75.75,No,0.02,No,Low
6333-YDVLT,One year,Credit card (automatic),65,Fiber optic,Yes,Yes,110.0,No,0.1,No,Low
5324-KTGCG,One year,Electronic check,71,No,No internet service,No internet service,20.85,No,0.1,No,Low
5599-HVLTW,Month-to-month,Bank transfer (automatic),14,Fiber optic,No,No,80.35,No,0.2,No,Low
7394-LWLYN,Month-to-month,Electronic check,2,Fiber optic,No,No,70.15,No,0.14,No,Low
3707-LRWZD,One year,Electronic check,32,Fiber optic,No,No,84.05,Yes,0.75,Yes,Critical
6873-UDNLD,Month-to-month,Electronic check,40,DSL,Yes,No,67.45,No,0.07,No,Low
2700-LUEVA,Month-to-month,Credit card (automatic),1,No,No internet service,No internet service,20.75,No,0.08,No,Low
1455-ESIQH,Month-to-month,Electronic check,1,Fiber optic,No,No,89.1,Yes,0.77,Yes,Critical
0958-YHXGP,Month-to-month,Mailed check,7,Fiber optic,No,No,69.9,No,0.67,Yes,High
1101-SSWAG,Month-to-month,Electronic check,15,DSL,No,No,51.1,No,0.22,No,Low
2979-SXESE,Month-to-month,Electronic check,17,Fiber optic,Yes,No,94.4,Yes,0.86,Yes,Critical
4013-TLDHQ,Month-to-month,Electronic check,19,Fiber optic,No,No,78.25,Yes,0.81,Yes,Critical
5743-KHMNA,Two year,Bank transfer (automatic),71,No,No internet service,No internet service,25.55,No,0.0,No,Low
4194-FJARJ,Two year,Bank transfer (automatic),54,DSL,Yes,Yes,60.0,No,0.0,No,Low
5325-UWTWJ,Month-to-month,Credit card (automatic),31,Fiber optic,Yes,Yes,90.55,No,0.06,No,Low
3969-GYXEL,Month-to-month,Electronic check,11,Fiber optic,Yes,No,76.4,No,0.14,No,Low
9208-OLGAQ,Month-to-month,Electronic check,18,Fiber optic,No,No,84.95,No,0.17,No,Low
3244-CQPHU,Two year,Bank transfer (automatic),72,Fiber optic,Yes,Yes,110.1,No,0.03,No,Low
2674-MLXMN,Month-to-month,Credit card (automatic),71,Fiber optic,No,No,99.65,No,0.12,No,Low
9708-HPXWZ,Month-to-month,Credit card (automatic),5,DSL,No,Yes,45.4,No,0.19,No,Low
6992-TKNYO,One year,Credit card (automatic),38,DSL,No,Yes,69.0,No,0.02,No,Low
4468-YDOVK,Month-to-month,Bank transfer (automatic),5,DSL,No,Yes,48.65,No,0.42,No,Medium
3754-DXMRT,Month-to-month,Electronic check,2,DSL,No,No,44.15,Yes,0.88,Yes,Critical
5792-JALQC,Two year,Bank transfer (automatic),52,DSL,Yes,No,59.85,No,0.05,No,Low
7130-VTEWQ,Month-to-month,Electronic check,8,Fiber optic,No,No,75.75,Yes,0.68,Yes,High
2200-DSAAL,Two year,Electronic check,68,DSL,No,No,80.65,No,0.06,No,Low
4302-ZYFEL,One year,Credit card (automatic),69,No,No internet service,No internet service,20.55,No,0.0,No,Low
9351-LZYGF,Month-to-month,Credit card (automatic),42,DSL,Yes,Yes,66.4,No,0.07,No,Low
4366-CTOUZ,Two year,Mailed check,50,Fiber optic,No,Yes,100.2,No,0.01,No,Low
6121-VZNQB,Month-to-month,Mailed check,1,No,No internet service,No internet service,19.1,Yes,0.7,Yes,High
7903-CMPEY,Month-to-month,Electronic check,1,Fiber optic,Yes,No,80.3,Yes,0.92,Yes,Critical
1518-OMDIK,Month-to-month,Credit card (automatic),33,DSL,No,No,44.55,No,0.03,No,Low
6671-NGWON,Month-to-month,Mailed check,7,No,No internet service,No internet service,20.35,No,0.08,No,Low
0595-ITUDF,Month-to-month,Electronic check,64,Fiber optic,Yes,No,91.8,No,0.09,No,Low
6996-KNSML,Month-to-month,Electronic check,1,Fiber optic,No,No,74.9,Yes,0.88,Yes,Critical
1955-IBMMB,Two year,Bank transfer (automatic),59,No,No internet service,No internet service,20.2,No,0.02,No,Low
0096-BXERS,Month-to-month,Electronic check,6,DSL,No,No,50.35,No,0.25,No,Low
3806-YAZOV,Month-to-month,Mailed check,3,No,No internet service,No internet service,18.8,No,0.07,No,Low
7998-ZLXWN,Month-to-month,Credit card (automatic),15,No,No internet service,No internet service,20.45,No,0.1,No,Low
6253-WRFHY,One year,Electronic check,13,DSL,No,No,64.75,No,0.13,No,Low
9133-AYJZG,Month-to-month,Credit card (automatic),23,Fiber optic,No,No,98.7,No,0.21,No,Low
2675-OTVVJ,Month-to-month,Electronic check,31,Fiber optic,Yes,No,89.45,No,0.14,No,Low
8680-CGLTP,One year,Electronic check,29,DSL,Yes,Yes,58.75,No,0.06,No,Low
8430-TWCBX,One year,Credit card (automatic),49,No,No internet service,No internet service,20.7,No,0.07,No,Low
5018-GWURO,Month-to-month,Bank transfer (automatic),56,Fiber optic,No,No,85.6,No,0.19,No,Low
6741-QRLUP,Two year,Credit card (automatic),63,DSL,Yes,Yes,80.3,No,0.01,No,Low
4737-HOBAX,Two year,Credit card (automatic),63,DSL,No,Yes,79.8,No,0.01,No,Low
0537-QYZZN,Month-to-month,Electronic check,24,Fiber optic,Yes,No,79.85,No,0.22,No,Low
3340-QBBFM,One year,Credit card (automatic),36,DSL,No,Yes,54.1,No,0.04,No,Low
1704-NRWYE,Month-to-month,Electronic check,9,Fiber optic,No,No,80.85,Yes,0.79,Yes,Critical
2592-SEIFQ,Month-to-month,Electronic check,3,DSL,No,No,24.75,Yes,0.76,Yes,Critical
8200-KLNYW,One year,Mailed check,21,DSL,Yes,Yes,80.9,No,0.05,No,Low
3372-CDXFJ,One year,Bank transfer (automatic),13,No,No internet service,No internet service,24.5,No,0.05,No,Low
4781-ZXYGU,Month-to-month,Bank transfer (automatic),1,No,No internet service,No internet service,20.15,No,0.18,No,Low
7632-YUTXB,One year,Mailed check,25,No,No internet service,No internet service,20.05,No,0.0,No,Low
2718-YSKCS,Two year,Bank transfer (automatic),71,No,No internet service,No internet service,19.6,No,0.02,No,Low
9896-UYMIE,One year,Bank transfer (automatic),66,Fiber optic,Yes,Yes,114.3,No,0.08,No,Low
0853-NWIFK,One year,Electronic check,45,Fiber optic,Yes,No,100.3,No,0.09,No,Low
8212-CRQXP,Month-to-month,Credit card (automatic),22,Fiber optic,No,No,80.0,No,0.19,No,Low
6980-CDGFC,One year,Bank transfer (automatic),67,No,No internet service,No internet service,20.85,No,0.05,No,Low
7691-XVTZH,Two year,Bank transfer (automatic),68,Fiber optic,No,No,89.95,No,0.16,No,Low
2520-SGTTA,Two year,Mailed check,0,No,No internet service,No internet service,20.0,No,0.02,No,Low
7481-ATQQS,Month-to-month,Credit card (automatic),49,Fiber optic,No,No,90.85,Yes,0.65,Yes,High
2277-VWCNI,Month-to-month,Mailed check,4,DSL,No,No,48.75,No,0.67,Yes,High
1088-CNNKB,One year,Credit card (automatic),63,DSL,Yes,Yes,80.0,No,0.07,No,Low
8642-GVWRF,Month-to-month,Bank transfer (automatic),2,Fiber optic,No,No,79.7,Yes,0.8340000000000001,Yes,Critical
1930-BZLHI,One year,Mailed check,21,No,No internet service,No internet service,20.35,No,0.0,No,Low
3400-ESFUW,Two year,Bank transfer (automatic),55,DSL,Yes,Yes,57.55,Yes,0.0,No,Low
5868-YTYKS,Month-to-month,Mailed check,1,No,No internet service,No internet service,20.25,No,0.102,No,Low
3525-DVKFN,Two year,Mailed check,17,No,No internet service,No internet service,19.4,No,0.0,No,Low
1482-OXZSY,Month-to-month,Bank transfer (automatic),30,Fiber optic,Yes,No,100.4,No,0.24,No,Low
0377-JBKKT,Month-to-month,Mailed check,22,DSL,Yes,Yes,57.95,No,0.1,No,Low
5778-BVOFB,Month-to-month,Bank transfer (automatic),9,DSL,No,Yes,59.5,No,0.13,No,Low
3373-YZZYM,Month-to-month,Mailed check,1,No,No internet service,No internet service,19.2,No,0.11,No,Low
2057-ZBLPD,Month-to-month,Electronic check,21,Fiber optic,No,No,86.5,Yes,0.41,No,Medium
0228-MAUWC,Month-to-month,Electronic check,19,DSL,No,Yes,59.55,No,0.1,No,Low
5502-RLUYV,Month-to-month,Electronic check,69,Fiber optic,No,No,103.95,Yes,0.83,Yes,Critical
0023-HGHWL,Month-to-month,Electronic check,1,DSL,No,No,25.1,Yes,0.96,Yes,Critical
7663-YJHSN,Two year,Bank transfer (automatic),72,Fiber optic,Yes,Yes,103.95,No,0.01,No,Low
4915-BFSXL,Two year,Credit card (automatic),70,DSL,Yes,No,68.95,No,0.02,No,Low
3086-RUCRN,Month-to-month,Bank transfer (automatic),66,Fiber optic,Yes,Yes,103.1,No,0.04,No,Low
5215-LNLDJ,Month-to-month,Electronic check,7,DSL,No,No,24.7,No,0.11,No,Low
7576-JMYWV,Month-to-month,Electronic check,46,Fiber optic,Yes,Yes,110.2,No,0.04,No,Low
9039-RBEEE,Month-to-month,Credit card (automatic),39,DSL,Yes,Yes,48.95,Yes,0.12,No,Low
0257-KXZGU,Month-to-month,Bank transfer (automatic),32,DSL,No,No,62.45,No,0.04,No,Low
1307-ATKGB,Month-to-month,Electronic check,24,Fiber optic,No,No,89.55,No,0.17,No,Low
8417-FMLZI,Month-to-month,Credit card (automatic),6,Fiber optic,No,No,83.55,Yes,0.85,Yes,Critical
3714-XPXBW,Month-to-month,Credit card (automatic),37,DSL,Yes,Yes,78.9,No,0.01,No,Low
1850-AKQEP,Month-to-month,Mailed check,8,No,No internet service,No internet service,20.35,No,0.01,No,Low
2824-DXNKN,Two year,Bank transfer (automatic),72,DSL,Yes,No,71.45,No,0.08,No,Low
5227-JSCFE,Two year,Credit card (automatic),71,DSL,Yes,Yes,46.35,No,0.02,No,Low
0848-ZGQIJ,Month-to-month,Bank transfer (automatic),16,Fiber optic,No,No,94.65,No,0.18,No,Low
3621-CHYVB,Month-to-month,Bank transfer (automatic),57,DSL,Yes,Yes,49.9,No,0.04,No,Low
8042-RNLKO,One year,Bank transfer (automatic),66,No,No internet service,No internet service,25.45,No,0.06,No,Low
1792-UXAFY,Month-to-month,Electronic check,17,Fiber optic,No,No,89.15,Yes,0.84,Yes,Critical
5372-FBKBN,Month-to-month,Mailed check,21,No,No internet service,No internet service,20.75,No,0.0,No,Low
0420-TXVSG,Two year,Credit card (automatic),66,DSL,Yes,No,66.1,No,0.04,No,Low
6217-TOWGS,Month-to-month,Bank transfer (automatic),17,DSL,No,No,75.4,No,0.11,No,Low
0515-YPMCW,Month-to-month,Mailed check,1,Fiber optic,No,No,70.45,Yes,0.82,Yes,Critical
0378-XSZPU,One year,Credit card (automatic),58,DSL,Yes,No,60.3,Yes,0.6,Yes,High
1045-LTCYT,Month-to-month,Credit card (automatic),8,No,No internet service,No internet service,21.05,No,0.02,No,Low
1544-JJMYL,One year,Credit card (automatic),27,DSL,Yes,Yes,69.35,No,0.03,No,Low
4636-JGAAI,Month-to-month,Mailed check,34,Fiber optic,No,No,88.85,No,0.14,No,Low
6874-SGLHU,One year,Bank transfer (automatic),30,Fiber optic,No,No,97.0,No,0.28,No,Low
5951-AOFIH,Month-to-month,Credit card (automatic),33,DSL,No,No,66.4,No,0.2,No,Low
4729-XKASR,Month-to-month,Electronic check,1,DSL,No,No,24.75,Yes,0.79,Yes,Critical
3059-NGMXB,Month-to-month,Mailed check,14,DSL,Yes,No,69.2,No,0.02,No,Low
8652-YHIYU,One year,Credit card (automatic),16,Fiber optic,No,Yes,79.5,No,0.11,No,Low
5278-PNYOX,Two year,Credit card (automatic),49,Fiber optic,No,Yes,100.65,No,0.01,No,Low
5449-FIBXJ,Month-to-month,Electronic check,19,Fiber optic,No,Yes,103.3,Yes,0.77,Yes,Critical
3486-HOOGQ,Two year,Bank transfer (automatic),70,DSL,Yes,Yes,79.7,No,0.0,No,Low
5061-PBXFW,Month-to-month,Bank transfer (automatic),32,DSL,Yes,Yes,61.4,No,0.05,No,Low
8630-FJLIB,Month-to-month,Electronic check,18,Fiber optic,No,No,69.8,No,0.18,No,Low
3891-NLXJB,Two year,Mailed check,37,DSL,Yes,Yes,40.55,No,0.0,No,Low
4749-OJKQU,Month-to-month,Electronic check,4,Fiber optic,No,No,75.65,No,0.19,No,Low
0577-WHMEV,Month-to-month,Electronic check,16,Fiber optic,Yes,No,90.7,No,0.12,No,Low
5453-AXEPF,Month-to-month,Bank transfer (automatic),17,Fiber optic,No,No,80.5,No,0.19,No,Low
3639-XJHKQ,Month-to-month,Electronic check,19,DSL,Yes,No,60.6,No,0.25,No,Low
3716-LRGXK,Two year,Credit card (automatic),60,Fiber optic,No,No,101.15,No,0.05,No,Low
2263-SFSQZ,Two year,Mailed check,51,No,No internet service,No internet service,24.95,No,0.01,No,Low
9950-MTGYX,Two year,Credit card (automatic),28,No,No internet service,No internet service,20.3,No,0.0,No,Low
3397-AVTKU,Two year,Electronic check,43,DSL,No,No,60.0,No,0.02,No,Low
4825-FUREZ,Two year,Electronic check,42,No,No internet service,No internet service,20.25,No,0.0,No,Low
9837-BMCLM,Month-to-month,Electronic check,3,Fiber optic,No,No,78.5,Yes,0.88,Yes,Critical
2672-OJQZP,Month-to-month,Mailed check,1,DSL,No,No,44.75,No,0.55,Yes,High
0137-UDEUO,Month-to-month,Mailed check,3,No,No internet service,No internet service,19.85,Yes,0.62,Yes,High
3134-DSHVC,Two year,Credit card (automatic),63,Fiber optic,Yes,No,98.0,No,0.0,No,Low
6161-UUUTA,Month-to-month,Electronic check,3,Fiber optic,No,No,79.9,Yes,0.85,Yes,Critical
7821-DPRQE,Month-to-month,Electronic check,68,Fiber optic,Yes,Yes,107.7,No,0.11,No,Low
6543-XRMYR,Month-to-month,Electronic check,30,Fiber optic,No,No,99.7,Yes,0.77,Yes,Critical
2001-EWBQU,Two year,Electronic check,60,Fiber optic,No,No,104.7,No,0.14,No,Low
4925-LMHOK,Month-to-month,Credit card (automatic),15,DSL,No,Yes,58.6,Yes,0.72,Yes,High
1608-GMEWB,Month-to-month,Bank transfer (automatic),45,Fiber optic,No,No,93.9,No,0.23,No,Low
6695-AMZUF,Two year,Credit card (automatic),70,DSL,Yes,Yes,86.45,No,0.0,No,Low
1455-UGQVH,Month-to-month,Electronic check,10,Fiber optic,No,No,98.5,Yes,0.95,Yes,Critical
8410-BGQXN,Month-to-month,Mailed check,4,No,No internet service,No internet service,19.4,No,0.02,No,Low
8280-MQRQN,Month-to-month,Mailed check,1,DSL,No,No,50.45,Yes,0.68,Yes,High
1619-YWUBB,Two year,Credit card (automatic),68,No,No internet service,No internet service,24.95,No,0.0,No,Low
7611-YKYTC,Month-to-month,Bank transfer (automatic),22,Fiber optic,Yes,No,75.0,No,0.1,No,Low
2037-SGXHH,Month-to-month,Electronic check,38,Fiber optic,No,No,94.65,Yes,0.72,Yes,High
3178-FESZO,Month-to-month,Credit card (automatic),1,Fiber optic,No,No,100.25,Yes,0.96,Yes,Critical
